T,input_acc,W1,W2,W3,Px,Py,Pz,Vx,Vy,Vz,Roll,Pitch,Yaw,R_rate,P_rate,Y_rate,Wb1,Wb2,Wb3
0.07695579528808594,8.349027584156675,-0.09001969425439382,0.5605461809084467,0.01189232209941585,0.0,0.0,1.9902455828819026e-09,0.0,0.0,1.3984599733110143e-07,0.0,0.0,0.0,1.6124152701373088e-06,-1.7802230320590151e-06,-8.555664917179439e-08,1.6124152701373088e-06,-1.7802230320590151e-06,-8.555664917179439e-08
0.0825803279876709,8.080424079980492,-0.15207586001461432,0.6831773655263426,0.013761016229144872,0.0,0.0,2.997605582556496e-09,0.0,0.0,1.9393246662203338e-07,0.0,0.0,0.0,2.3269921766006695e-06,-2.5726419908635054e-06,-1.5188498645786116e-07,2.3269921766006695e-06,-2.5726419908635054e-06,-1.5188498645786116e-07
0.08824801445007324,7.822397436256176,-0.22018965865439197,0.8082637056212942,0.01565215487884279,0.0,0.0,4.258680200711041e-09,0.0,0.0,2.566721010653505e-07,0.0,0.0,0.0,3.1811192907788267e-06,-3.522883946587924e-06,-2.476954180288529e-07,3.1811192907788267e-06,-3.522883946587924e-06,-2.476954180288529e-07
0.09393477439880371,7.582984468538577,-0.2905437623775483,0.931224870082543,0.017533165714078938,0.0,0.0,5.925639585672463e-09,0.0,0.0,3.340966465994543e-07,0.0,0.0,0.0,4.195514238993444e-06,-4.655389299255702e-06,-3.7923348578276044e-07,4.195514238993444e-06,-4.655389299255702e-06,-3.7923348578276044e-07
0.0996243953704834,7.3688037883442785,-0.3587951297957839,1.0472651635539492,0.019360180316669886,0.0,0.0,8.084594278862902e-09,0.0,0.0,4.28089462107209e-07,0.0,0.0,0.0,5.354348341109706e-06,-5.953861847766704e-06,-5.480464920653501e-07,5.354348341109706e-06,-5.953861847766704e-06,-5.480464920653501e-07
0.10534429550170898,7.1849472197569515,-0.42057353971457584,1.1517686481587848,0.021081307553936772,0.0,0.0,1.0831026872252172e-08,0.0,0.0,5.405889983447966e-07,0.0,0.0,0.0,6.628385015925652e-06,-7.386255725208548e-06,-7.506854532062197e-07,6.628385015925652e-06,-7.386255725208548e-06,-7.506854532062197e-07
0.11100530624389648,7.034974635184962,-0.47195215519254413,1.2405856508553177,0.022642664551689222,0.0,0.0,1.429575212228731e-08,0.0,0.0,6.745572752068721e-07,0.0,0.0,0.0,7.9816775794837e-06,-8.911810032905825e-06,-9.785830433285097e-07,7.9816775794837e-06,-8.911810032905825e-06,-9.785830433285097e-07
0.11666345596313477,6.920995150615496,-0.5095629666935411,1.3103473078332186,0.023993029282723247,0.0,0.0,1.8543339586018413e-08,0.0,0.0,8.300950712030567e-07,0.0,0.0,0.0,9.351618354453037e-06,-1.045864890606498e-05,-1.2156952868841196e-06,9.351618354453037e-06,-1.045864890606498e-05,-1.2156952868841196e-06
0.1223146915435791,6.843804991112747,-0.5309361616274735,1.358649932115481,0.025094787219568673,0.0,0.0,2.3738903953727713e-08,0.0,0.0,1.0108112216804451e-06,0.0,0.0,0.0,1.0690574290009549e-05,-1.1970477303809824e-05,-1.4447228876324459e-06,1.0690574290009549e-05,-1.1970477303809824e-05,-1.4447228876324459e-06
0.1280205249786377,6.803035388660432,-0.5348230247393084,1.3842697990131707,0.025928433119273668,0.0,0.0,3.002597834132703e-08,0.0,0.0,1.219055014051377e-06,0.0,0.0,0.0,1.194256492767004e-05,-1.3381203075992833e-05,-1.6465304894181797e-06,1.194256492767004e-05,-1.3381203075992833e-05,-1.6465304894181797e-06
0.13378238677978516,6.797303023413708,-0.5210982893674697,1.38740388502571,0.026488859307323823,0.0,0.0,3.7654123865192523e-08,0.0,0.0,1.4601472174188835e-06,0.0,0.0,0.0,1.306893057994156e-05,-1.4644633442409497e-05,-1.8059344548334592e-06,1.306893057994156e-05,-1.4644633442409497e-05,-1.8059344548334592e-06
0.13964009284973145,6.824396070126933,-0.49054394807681057,1.3694723588501643,0.026790138730609956,0.0,0.0,4.685030648152199e-08,0.0,0.0,1.7379388863452944e-06,0.0,0.0,0.0,1.4028853728384882e-05,-1.571346404185069e-05,-1.9110125769486277e-06,1.4028853728384882e-05,-1.571346404185069e-05,-1.9110125769486277e-06
0.14541983604431152,6.881454322035871,-0.4448465947611334,1.3327941697948626,0.02686461347458727,0.0,0.0,5.795080606786605e-08,0.0,0.0,2.058851506753063e-06,0.0,0.0,0.0,1.4799716757458466e-05,-1.656240114764534e-05,-1.9569271221019097e-06,1.4799716757458466e-05,-1.656240114764534e-05,-1.9569271221019097e-06
0.15110135078430176,6.965142792064496,-0.386455289295877,1.2802735018433122,0.026749904559249745,0.0,0.0,7.086423625286877e-08,0.0,0.0,2.4167708656622654e-06,0.0,0.0,0.0,1.532720190787181e-05,-1.7132262540736284e-05,-1.9394680075310858e-06,1.532720190787181e-05,-1.7132262540736284e-05,-1.9394680075310858e-06
0.15686726570129395,7.071821951718061,-0.3181793677141808,1.215058956490394,0.026486918947434795,0.0,0.0,8.569628805746056e-08,0.0,0.0,2.811798637692232e-06,0.0,0.0,0.0,1.5601294807777544e-05,-1.741465135963916e-05,-1.864675423602789e-06,1.5601294807777544e-05,-1.741465135963916e-05,-1.864675423602789e-06
0.16252613067626953,7.197677133070444,-0.24287182704507138,1.1404185177167727,0.026119759064412405,0.0,0.0,1.0317692846598526e-07,0.0,0.0,3.2598453710873893e-06,0.0,0.0,0.0,1.566376268385012e-05,-1.7459399367873614e-05,-1.7472735983831898e-06,1.566376268385012e-05,-1.7459399367873614e-05,-1.7472735983831898e-06
0.16829586029052734,7.338835497839636,-0.16327490318077276,1.059599339464702,0.025687634178361354,0.0,0.0,1.229844251152632e-07,0.0,0.0,3.7491451170999854e-06,0.0,0.0,0.0,1.5492255190212667e-05,-1.7244488248321947e-05,-1.5952552860013658e-06,1.5492255190212667e-05,-1.7244488248321947e-05,-1.5952552860013658e-06
0.1741323471069336,7.49148959389498,-0.08183890461355613,0.9755179775734812,0.02522341722752265,0.0,0.0,1.4618422620506928e-07,0.0,0.0,4.302174141542647e-06,0.0,0.0,0.0,1.514847794713227e-05,-1.6840739579383058e-05,-1.4253993071148215e-06,1.514847794713227e-05,-1.6840739579383058e-05,-1.4253993071148215e-06
0.1798536777496338,7.651991572847506,-0.0005463775982372115,0.8905954740061129,0.024752958333439753,0.0,0.0,1.7306976249474674e-07,0.0,0.0,4.9210331399205554e-06,0.0,0.0,0.0,1.4647218804572773e-05,-1.6265819901149643e-05,-1.2476315803074466e-06,1.4647218804572773e-05,-1.6265819901149643e-05,-1.2476315803074466e-06
0.18573379516601562,7.816916342584141,0.07892862360639676,0.8068329259794402,0.024292981922983993,0.0,0.0,2.0310687008202018e-07,0.0,0.0,5.58954049721413e-06,0.0,0.0,0.0,1.3986488700301334e-05,-1.5518135021646573e-05,-1.0689522779425432e-06,1.3986488700301334e-05,-1.5518135021646573e-05,-1.0689522779425432e-06
0.19138455390930176,7.9831239548288995,0.15522485071957737,0.7257841378455153,0.02385124540536133,0.0,0.0,2.3815894292977249e-07,0.0,0.0,6.344520319792147e-06,0.0,0.0,0.0,1.3235131867042686e-05,-1.467411384435076e-05,-8.999617892046209e-07,1.3235131867042686e-05,-1.467411384435076e-05,-8.999617892046209e-07
0.19722390174865723,8.147804333284395,0.22740400818100262,0.6485411016316931,0.023430291745770195,0.0,0.0,2.7622202037123764e-07,0.0,0.0,7.138907871703986e-06,0.0,0.0,0.0,1.2366404575732e-05,-1.3703935488197234e-05,-7.420321366900497e-07,1.2366404575732e-05,-1.3703935488197234e-05,-7.420321366900497e-07
0.203080415725708,8.308498149544251,0.2948579748632497,0.5759001151116119,0.023035309922933504,0.0,0.0,3.20486517381482e-07,0.0,0.0,8.034948476129166e-06,0.0,0.0,0.0,1.1459916460309597e-05,-1.269555797357788e-05,-6.019132262680939e-07,1.1459916460309597e-05,-1.269555797357788e-05,-6.019132262680939e-07
0.20885419845581055,8.46310455403644,0.3572796459388288,0.5083624167330426,0.022670545335897935,0.0,0.0,3.7037169082484364e-07,0.0,0.0,9.014765437087833e-06,0.0,0.0,0.0,1.051507526276665e-05,-1.164783601509253e-05,-4.795349706123782e-07,1.051507526276665e-05,-1.164783601509253e-05,-4.795349706123782e-07
0.21456050872802734,8.60988917952821,0.4145613032446765,0.4461257371934098,0.022335673050506214,0.0,0.0,4.2541100593199177e-07,0.0,0.0,1.0064769710922668e-05,0.0,0.0,0.0,9.543449763427299e-06,-1.0573078276133522e-05,-3.747830103951741e-07,9.543449763427299e-06,-1.0573078276133522e-05,-3.747830103951741e-07
0.22029852867126465,8.747471847451864,0.46672845082384196,0.38919155044694176,0.02203384526787932,0.0,0.0,4.860091638088942e-07,0.0,0.0,1.1188917989405659e-05,0.0,0.0,0.0,8.56722232669754e-06,-9.495160938712772e-06,-2.872423715675624e-07,8.56722232669754e-06,-9.495160938712772e-06,-2.872423715675624e-07
0.22610735893249512,8.874805999015999,0.5140144931686276,0.3373262110221812,0.02177363129766097,0.0,0.0,5.536712100016487e-07,0.0,0.0,1.2410457573202588e-05,0.0,0.0,0.0,7.610651386049255e-06,-8.439908258740915e-06,-2.15873307059852e-07,7.610651386049255e-06,-8.439908258740915e-06,-2.15873307059852e-07
0.23185992240905762,8.991154651867545,0.5568545500333784,0.28996987720093054,0.02155755579084632,0.0,0.0,6.295883994326023e-07,0.0,0.0,1.3744895050182747e-05,0.0,0.0,0.0,6.6882721580980364e-06,-7.421853802767619e-06,-1.5890480170789987e-07,6.6882721580980364e-06,-7.421853802767619e-06,-1.5890480170789987e-07
0.23759698867797852,9.09606525515399,0.5954891831016556,0.24651866681129797,0.0213814528605591,0.0,0.0,7.127008909522273e-07,0.0,0.0,1.5168203670047739e-05,0.0,0.0,0.0,5.803530192172459e-06,-6.442166906766202e-06,-1.1420332863401114e-07,5.803530192172459e-06,-6.442166906766202e-06,-1.1420332863401114e-07
0.24332785606384277,9.189347818134422,0.6298477934260707,0.20655418155927727,0.0212418830623183,0.0,0.0,8.04045368023625e-07,0.0,0.0,1.669342378963377e-05,0.0,0.0,0.0,4.968960033645798e-06,-5.510558997702273e-06,-7.991894129778309e-08,4.968960033645798e-06,-5.510558997702273e-06,-7.991894129778309e-08
0.24906373023986816,9.271028028655294,0.660069768305064,0.16948898215427283,0.021131095220364503,0.0,0.0,9.043411902160243e-07,0.0,0.0,1.8327339932097488e-05,0.0,0.0,0.0,4.193351443184867e-06,-4.63078118594622e-06,-5.4221040963432876e-08,4.193351443184867e-06,-4.63078118594622e-06,-5.4221040963432876e-08
0.25484347343444824,9.341313237641103,0.686587252403971,0.13440565764496995,0.02104092732064661,0.0,0.0,1.0144292138610007e-06,0.0,0.0,2.0078116782730282e-05,0.0,0.0,0.0,3.483963118988881e-06,-3.803615476090077e-06,-3.543681274303172e-08,3.483963118988881e-06,-3.803615476090077e-06,-3.543681274303172e-08
0.2607302665710449,9.400594339820461,0.7095352124915052,0.10038134115492625,0.02096654729628675,0.0,0.0,1.135866061398408e-06,0.0,0.0,2.1964265991509666e-05,0.0,0.0,0.0,2.8469527878622604e-06,-3.0284741946232457e-06,-2.209764536877251e-08,2.8469527878622604e-06,-3.0284741946232457e-06,-2.209764536877251e-08
0.26639461517333984,9.449421618270453,0.728471434020301,0.06686777800684875,0.020910528991601392,0.0,0.0,1.2711398750073155e-06,0.0,0.0,2.4016699333955554e-05,0.0,0.0,0.0,2.2872980434327134e-06,-2.303200189558879e-06,-1.2944167048476503e-08,2.2872980434327134e-06,-2.303200189558879e-06,-1.2944167048476503e-08
0.2721285820007324,9.488447836649158,0.7428471495872724,0.03369111852524328,0.020882540041455514,0.0,0.0,1.4130797954406322e-06,0.0,0.0,2.6122003243923534e-05,0.0,0.0,0.0,1.8041818407937647e-06,-1.6195382904646862e-06,-6.900528297760354e-09,1.8041818407937647e-06,-1.6195382904646862e-06,-6.900528297760354e-09
0.2778630256652832,9.51841484987911,0.7518912186569038,0.0010895530618305015,0.02089577400240892,0.0,0.0,1.5692949375720646e-06,0.0,0.0,2.838882348481994e-05,0.0,0.0,0.0,1.4071848533623328e-06,-9.79508469020858e-07,-3.1300585951260742e-09,1.4071848533623328e-06,-9.79508469020858e-07,-3.1300585951260742e-09
0.2835805416107178,9.540095819711055,0.7549126491492046,-0.030720391794556996,0.020955090147145704,0.0,0.0,1.7389268368846676e-06,0.0,0.0,3.079775038684485e-05,0.0,0.0,0.0,1.0994117364446498e-06,-3.790077217538165e-07,-9.106907068115848e-10,1.0994117364446498e-06,-3.790077217538165e-07,-9.106907068115848e-10
0.28948283195495605,9.554219370429303,0.7521200107708346,-0.06207280108394364,0.021038761741527558,0.0,0.0,1.9222281923417843e-06,0.0,0.0,3.3346372542422715e-05,0.0,0.0,0.0,8.84397054667899e-07,1.835698599159046e-07,3.4182253283268654e-10,8.84397054667899e-07,1.835698599159046e-07,3.4182253283268654e-10
0.29508209228515625,9.56153652963799,0.7432761690799864,-0.09245908615989835,0.02114701382628176,0.0,0.0,2.127202571204582e-06,0.0,0.0,3.6137048830861314e-05,0.0,0.0,0.0,7.66135595513539e-07,7.095058030205838e-07,1.102179730396272e-09,7.66135595513539e-07,7.095058030205838e-07,1.102179730396272e-09
0.30094075202941895,9.562783827538032,0.7276731862465744,-0.12078867657625827,0.021302156047976226,0.0,0.0,2.3373185617376094e-06,0.0,0.0,3.893999369495424e-05,0.0,0.0,0.0,7.445052363154204e-07,1.1969829581057533e-06,1.7448660058159683e-09,7.445052363154204e-07,1.1969829581057533e-06,1.7448660058159683e-09
0.306668758392334,9.558542730498848,0.7057985107962049,-0.14692341748643803,0.021486366555119953,0.0,0.0,2.574452883000189e-06,0.0,0.0,4.204089132711641e-05,0.0,0.0,0.0,8.234033162653024e-07,1.6474693529484485e-06,2.562629751572594e-09,8.234033162653024e-07,1.6474693529484485e-06,2.562629751572594e-09
0.31229281425476074,9.549274668447877,0.6786632870510343,-0.17037886338254404,0.021674765625497416,0.0,0.0,2.8243565900797163e-06,0.0,0.0,4.524475533277866e-05,0.0,0.0,0.0,9.995618863407831e-07,2.0535757256838026e-06,3.747087597362733e-09,9.995618863407831e-07,2.0535757256838026e-06,3.747087597362733e-09
0.31800150871276855,9.535415436002587,0.647045249237342,-0.18989627675299714,0.021868617678377465,0.0,0.0,3.0880624168851348e-06,0.0,0.0,4.856183234903164e-05,0.0,0.0,0.0,1.2676102696585804e-06,2.4084217534766806e-06,5.392336239510619e-09,1.2676102696585804e-06,2.4084217534766806e-06,5.392336239510619e-09
0.32372307777404785,9.517335792818873,0.6117673161517063,-0.2046429800314828,0.02206664379868991,0.0,0.0,3.375322627527467e-06,0.0,0.0,5.210835333726366e-05,0.0,0.0,0.0,1.6197849380794652e-06,2.7072329758007942e-06,7.495528996278663e-09,1.6197849380794652e-06,2.7072329758007942e-06,7.495528996278663e-09
0.32941222190856934,9.49531641848593,0.5737342983961878,-0.214293010472056,0.022257533863071003,0.0,0.0,3.6840783249010285e-06,0.0,0.0,5.5850372814150715e-05,0.0,0.0,0.0,2.0436613973340123e-06,2.9409310364164353e-06,9.94775926370336e-09,2.0436613973340123e-06,2.9409310364164353e-06,9.94775926370336e-09
0.33510828018188477,9.469607882851648,0.5339999894994809,-0.21892386598506478,0.022430193538930766,0.0,0.0,4.0128576702729065e-06,0.0,0.0,5.9763380610033105e-05,0.0,0.0,0.0,2.5236452394924545e-06,3.0982894897263108e-06,1.2541372949154132e-08,2.5236452394924545e-06,3.0982894897263108e-06,1.2541372949154132e-08
0.3408823013305664,9.44046215533982,0.4936763474055817,-0.2187754948638351,0.02257516831833144,0.0,0.0,4.3649000006514856e-06,0.0,0.0,6.387928133536408e-05,0.0,0.0,0.0,3.0417685650660377e-06,3.1667687114600698e-06,1.4981192227481384e-08,3.0417685650660377e-06,3.1667687114600698e-06,1.4981192227481384e-08
0.3465421199798584,9.408133623674864,0.45351052837309874,-0.21379923774319465,0.022690603383423952,0.0,0.0,4.746285498048389e-06,0.0,0.0,6.826022699800981e-05,0.0,0.0,0.0,3.578500259535819e-06,3.133794968475331e-06,1.6914542456646046e-08,3.578500259535819e-06,3.133794968475331e-06,1.6914542456646046e-08
0.3522951602935791,9.372897277099774,0.41383597163633756,-0.20393372891482595,0.022782399718656723,0.0,0.0,5.145273719260159e-06,0.0,0.0,7.276473738144126e-05,0.0,0.0,0.0,4.108629676649747e-06,2.985103785284206e-06,1.7961305805667265e-08,4.108629676649747e-06,2.985103785284206e-06,1.7961305805667265e-08
0.3581123352050781,9.335022714734357,0.37475477759386827,-0.18961662180272715,0.02284957472383925,0.0,0.0,5.577587252637809e-06,0.0,0.0,7.756318801936186e-05,0.0,0.0,0.0,4.615520709257915e-06,2.716830594780266e-06,1.783146039326505e-08,4.615520709257915e-06,2.716830594780266e-06,1.783146039326505e-08
0.3637855052947998,9.294737096725541,0.33614166779527543,-0.17166205865122114,0.02288985581403461,0.0,0.0,6.043458173822952e-06,0.0,0.0,8.264710708824474e-05,0.0,0.0,0.0,5.0816842013177125e-06,2.325030073849743e-06,1.6317667016280924e-08,5.0816842013177125e-06,2.325030073849743e-06,1.6317667016280924e-08
0.36948323249816895,9.252220429957097,0.2975249015515042,-0.15066596621345957,0.022910980474616423,0.0,0.0,6.526939695792071e-06,0.0,0.0,8.783642211238697e-05,0.0,0.0,0.0,5.4892184356300536e-06,1.8090368264427733e-06,1.333630521107319e-08,5.4892184356300536e-06,1.8090368264427733e-06,1.333630521107319e-08
0.3754844665527344,9.207590288102244,0.2583675096598661,-0.12722927215160218,0.022914681787055993,0.0,0.0,7.042814778469235e-06,0.0,0.0,9.32846195314492e-05,0.0,0.0,0.0,5.833033320694791e-06,1.17694012346897e-06,8.969022409651437e-09,5.833033320694791e-06,1.17694012346897e-06,8.969022409651437e-09
0.38141846656799316,9.160966214825276,0.2189289971070287,-0.10260702381335245,0.022896048690481806,0.0,0.0,7.620509931933124e-06,0.0,0.0,9.928651445698146e-05,0.0,0.0,0.0,6.114141805373519e-06,4.3780199286255005e-07,3.3987272582784164e-09,6.114141805373519e-06,4.3780199286255005e-07,3.3987272582784164e-09
0.3872506618499756,9.112511725250222,0.18011609356338185,-0.07825227928452441,0.02285122390719161,0.0,0.0,8.227958891419481e-06,0.0,0.0,0.00010549449399889479,0.0,0.0,0.0,6.3164965575561065e-06,-4.0054707057386676e-07,-3.1246391382592174e-09,6.3164965575561065e-06,-4.0054707057386676e-07,-3.1246391382592174e-09
0.392972469329834,9.062414318400092,0.14255892341436663,-0.05475968336129513,0.0227831759841377,0.0,0.0,8.861676840294002e-06,0.0,0.0,0.00011186822764548716,0.0,0.0,0.0,6.434214201622657e-06,-1.3247219229529194e-06,-1.0248767651642825e-08,6.434214201622657e-06,-1.3247219229529194e-06,-1.0248767651642825e-08
0.398632287979126,9.010817740843626,0.10669549865374545,-0.032156013236193055,0.02270444060264786,0.0,0.0,9.520296626291004e-06,0.0,0.0,0.00011839072251338015,0.0,0.0,0.0,6.463472845521365e-06,-2.31925031625243e-06,-1.7565506784636574e-08,6.463472845521365e-06,-2.31925031625243e-06,-1.7565506784636574e-08
0.40438270568847656,8.957793900141201,0.07329035339128968,-0.010801412664651186,0.022618790143776893,0.0,0.0,1.020925910503864e-05,0.0,0.0,0.00012511194021059229,0.0,0.0,0.0,6.402355360995968e-06,-3.370017469527153e-06,-2.4655864717390117e-08,6.402355360995968e-06,-3.370017469527153e-06,-2.4655864717390117e-08
0.4103093147277832,8.903443972459531,0.042852317647390906,0.0092857779081756,0.02253236876446139,0.0,0.0,1.094901078823773e-05,0.0,0.0,0.0001322221710708906,0.0,0.0,0.0,6.251206747009008e-06,-4.468196555780063e-06,-3.112815715909576e-08,6.251206747009008e-06,-4.468196555780063e-06,-3.112815715909576e-08
0.4159836769104004,8.847894685670191,0.015756403947375743,0.028644438598076104,0.022455705951773746,0.0,0.0,1.175510276984378e-05,0.0,0.0,0.0001398546622704151,0.0,0.0,0.0,6.007795661363197e-06,-5.609138346692367e-06,-3.66126130681305e-08,6.007795661363197e-06,-5.609138346692367e-06,-3.66126130681305e-08
0.4216883182525635,8.791239712031528,-0.007023889385394054,0.047574160408385614,0.022379196719909716,0.0,0.0,1.2570125000433368e-05,0.0,0.0,0.00014745912478989997,0.0,0.0,0.0,5.656188197511142e-06,-6.780403809001609e-06,-4.068212560593332e-08,5.656188197511142e-06,-6.780403809001609e-06,-4.068212560593332e-08
0.42743587493896484,8.73352996582912,-0.024700751499946324,0.06677143973041091,0.02229003014147561,0.0,0.0,1.3433843311472557e-05,0.0,0.0,0.00015540407512978493,0.0,0.0,0.0,5.198099449740675e-06,-7.990962006675644e-06,-4.303116218493294e-08,5.198099449740675e-06,-7.990962006675644e-06,-4.303116218493294e-08
0.43317127227783203,8.674738172021405,-0.03724124420969589,0.08730379592075088,0.022188811829743926,0.0,0.0,1.4350784261808429e-05,0.0,0.0,0.00016372019811958282,0.0,0.0,0.0,4.627838030062355e-06,-9.248898747182777e-06,-4.3312094581880686e-08,4.627838030062355e-06,-9.248898747182777e-06,-4.3312094581880686e-08
0.4388551712036133,8.614882457727312,-0.04524328582213854,0.10962685939905961,0.02208619277379545,0.0,0.0,1.5314342954684084e-05,0.0,0.0,0.0001723376881448853,0.0,0.0,0.0,3.94128510001629e-06,-1.0561466787413992e-05,-4.1160992593585626e-08,3.94128510001629e-06,-1.0561466787413992e-05,-4.1160992593585626e-08
0.4445822238922119,8.554058040993043,-0.04946673488639384,0.13360636983206978,0.021987857252658755,0.0,0.0,1.631892427317607e-05,0.0,0.0,0.0001811994650154403,0.0,0.0,0.0,3.1399005046755506e-06,-1.1936072846952973e-05,-3.623489537670662e-08,3.1399005046755506e-06,-1.1936072846952973e-05,-3.623489537670662e-08
0.450361967086792,8.492392496092402,-0.05038329458928011,0.158607924881857,0.02188066781022011,0.0,0.0,1.7383019905630786e-05,0.0,0.0,0.00019045980670498873,0.0,0.0,0.0,2.2301967200768676e-06,-1.3387260122155075e-05,-2.8228423444650252e-08,2.2301967200768676e-06,-1.3387260122155075e-05,-2.8228423444650252e-08
0.45631933212280273,8.43009650974424,-0.048461677963987905,0.18412986861001024,0.0217518501546844,0.0,0.0,1.8511663727129053e-05,0.0,0.0,0.0002001501049368571,0.0,0.0,0.0,1.2192540230091241e-06,-1.4925275593789411e-05,-1.6827917448532378e-08,1.2192540230091241e-06,-1.4925275593789411e-05,-1.6827917448532378e-08
0.46208882331848145,8.367428355261689,-0.0442492345432434,0.20995850937313637,0.021602721210586574,0.0,0.0,1.9734697541195247e-05,0.0,0.0,0.0002105088642553489,0.0,0.0,0.0,1.1736157703315657e-07,-1.6564175764241587e-05,-1.757633813396064e-09,1.1736157703315657e-07,-1.6564175764241587e-05,-1.757633813396064e-09
0.46793484687805176,8.304630020808238,-0.03841745054183816,0.2355155441290534,0.021440105222843862,0.0,0.0,2.0979048922153594e-05,0.0,0.0,0.00022090760624089093,0.0,0.0,0.0,-1.061532180136075e-06,-1.8284165490529913e-05,1.7175624469294522e-08,-1.061532180136075e-06,-1.8284165490529913e-05,1.7175624469294522e-08
0.4737517833709717,8.24192510693882,-0.03194620012648028,0.25984218823422506,0.021276454042720994,0.0,0.0,2.2302191804264397e-05,0.0,0.0,0.0002318204004229435,0.0,0.0,0.0,-2.2978450929968205e-06,-2.0099837723300402e-05,4.000429942022442e-08,-2.2978450929968205e-06,-2.0099837723300402e-05,4.000429942022442e-08
0.47949862480163574,8.179493735291672,-0.02569715017568277,0.28170116723286165,0.021123516326221687,0.0,0.0,2.3683186820749412e-05,0.0,0.0,0.00024306276351428736,0.0,0.0,0.0,-3.5679400467440617e-06,-2.1998797131624775e-05,6.65706943914823e-08,-3.5679400467440617e-06,-2.1998797131624775e-05,6.65706943914823e-08
0.4853365421295166,8.11758852064152,-0.02004955520251058,0.3001862952320808,0.020977290426935052,0.0,0.0,2.5112863421539645e-05,0.0,0.0,0.00025455363872978345,0.0,0.0,0.0,-4.846913794796474e-06,-2.3967200102279747e-05,9.653041316399918e-08,-4.846913794796474e-06,-2.3967200102279747e-05,9.653041316399918e-08
