T,Px,Py,Pz,Vx,Vy,Vz,Roll,Pitch,Yaw,R_rate,P_rate,Y_rate,T,M1,M2,M3,Wb1,Wb2,Wb3
41.33090162277222,-0.12110253980890912,-0.0037226545519842874,0.47784535542394996,0.0020315128951923843,0.0014553388189671387,-0.19020223989097368,-0.012999362789196113,0.020715592159295138,0.10823760455939532,0.0,0.0,0.0,17848.0,22393.0,21158.0,22026.0,0.0,0.0,0.0
41.336607217788696,-0.12110256587971102,-0.003704338269158314,0.47688580743681863,0.0018320683508132726,0.001679748506386701,-0.19016061173964993,-0.013285800671331944,0.02074378616913428,0.10819228981045519,0.0,0.0,0.0,21308.0,19218.0,21219.0,18546.0,0.0,0.0,0.0
41.3422634601593,-0.12110079267425197,-0.0036846926157770785,0.4759259802580009,0.0016326115762108613,0.001904902344955648,-0.1901632038496447,-0.01357293774320226,0.020778148879063135,0.10813559071464912,0.0,0.0,0.0,21308.0,19218.0,21219.0,18546.0,0.0,0.0,0.0
41.34812617301941,-0.12109812326190367,-0.0036625069973668383,0.47496736295530395,0.0014435512555916444,0.002131427032191008,-0.19020358596922085,-0.013883548037719448,0.0208161430541602,0.1080824410817931,0.0,0.0,0.0,17446.0,22501.0,20505.0,23031.0,0.0,0.0,0.0
41.35382795333862,-0.1210963200958417,-0.0036376881901672895,0.47400696293088257,0.001270029347208838,0.0023640512418637316,-0.19027293844192167,-0.014212141860033323,0.02085646320819359,0.10804344140086311,0.0,0.0,0.0,17446.0,22501.0,20505.0,23031.0,0.0,0.0,0.0
41.359567403793335,-0.12109644439796008,-0.0036104103900313662,0.47304535065250014,0.001109734030720614,0.0026077820548035713,-0.19036790793039596,-0.014526025492329613,0.020910664819498846,0.10802329367681421,0.0,0.0,0.0,17446.0,22501.0,20505.0,23031.0,0.0,0.0,0.0
41.36536121368408,-0.12109822844091767,-0.003580636227396338,0.47208229160092013,0.0009565109595807205,0.002866141472577776,-0.19048755374460263,-0.014793194112431457,0.02100102685354764,0.1080159968060277,0.0,0.0,0.0,18259.0,22732.0,20726.0,21718.0,0.0,0.0,0.0
41.37107467651367,-0.12110060336012088,-0.003548655079799537,0.4711149560202738,0.0008058769660034325,0.003141194554809551,-0.1906335999504221,-0.015010688511537654,0.021128594556076283,0.10800462065931565,0.0,0.0,0.0,18259.0,22732.0,20726.0,21718.0,0.0,0.0,0.0
41.37675714492798,-0.12110276205042651,-0.003514992448707804,0.47014293551227715,0.000657745779434581,0.003433042203101781,-0.19081382838137761,-0.01520416395811344,0.02126704462219242,0.10798485160393263,0.0,0.0,0.0,21399.0,19736.0,20989.0,18168.0,0.0,0.0,0.0
41.38240313529968,-0.1211045577880815,-0.0034801547022757823,0.46916612715470857,0.0005151297794971559,0.0037393456685256387,-0.19103786935626405,-0.015395800349705452,0.02139763798396942,0.10796600455531641,0.0,0.0,0.0,18304.0,22764.0,20375.0,22009.0,0.0,0.0,0.0
41.388113260269165,-0.12110628198804162,-0.0034449028166617804,0.46818753083133846,0.0003812159755704961,0.0040553627981945155,-0.19130981891096188,-0.015582350105899883,0.021521511876745815,0.10795437328211545,0.0,0.0,0.0,18304.0,22764.0,20375.0,22009.0,0.0,0.0,0.0
41.39404487609863,-0.12110850464041806,-0.003409559806639374,0.4672075978431648,0.0002572482965323199,0.004374474145884237,-0.19162485779103666,-0.015739918942784738,0.02166262503912223,0.10794617701115244,0.0,0.0,0.0,17981.0,22805.0,20482.0,22202.0,0.0,0.0,0.0
41.399744510650635,-0.12111154638706771,-0.0033739783648879217,0.46622165198725346,0.00014206016052432905,0.0046899138096536605,-0.19197902909609316,-0.01584028041690623,0.021849472490970946,0.1079333350930805,0.0,0.0,0.0,17981.0,22805.0,20482.0,22202.0,0.0,0.0,0.0
41.40544676780701,-0.12111482028124865,-0.0033375868550069875,0.4652281643563711,3.383062191623041e-05,0.0049969472427463975,-0.1923798586514786,-0.015874152239084793,0.0220675185101256,0.10791792811505486,0.0,0.0,0.0,21018.0,19693.0,21295.0,18303.0,0.0,0.0,0.0
41.41120409965515,-0.12111782661744595,-0.003299320034062016,0.46422839519748466,-6.755300375539551e-05,0.005294580913226399,-0.19283951515986103,-0.015861755773492997,0.022273144701488695,0.10791323088518745,0.0,0.0,0.0,18629.0,22603.0,20786.0,21381.0,0.0,0.0,0.0
41.41691064834595,-0.1211211911434514,-0.003259043330588613,0.463227265666153,-0.00016126785645122769,0.0055853721972296405,-0.19335988457422784,-0.01582889279280432,0.022441715499667135,0.10793290021034901,0.0,0.0,0.0,18629.0,22603.0,20786.0,21381.0,0.0,0.0,0.0
41.42266845703125,-0.12112591669929895,-0.0032169846906201388,0.46222734536070076,-0.000248770094727219,0.005872747286605021,-0.19392597493352115,-0.015778360028891,0.02257388957925627,0.10797683909580644,0.0,0.0,0.0,17426.0,22946.0,20632.0,22493.0,0.0,0.0,0.0
41.42842888832092,-0.12113222136877021,-0.0031736607390062976,0.46122495721579737,-0.00033452236071141253,0.006158596725920506,-0.19451769081176684,-0.015702708339142536,0.022687122873875837,0.10802957370507012,0.0,0.0,0.0,17426.0,22946.0,20632.0,22493.0,0.0,0.0,0.0
41.4341766834259,-0.12113949186653124,-0.003130222541047791,0.4602201947634896,-0.00042305249743710403,0.0064417941971079565,-0.19512357177624726,-0.015602549256065591,0.022806374554278152,0.10807424566555515,0.0,0.0,0.0,17850.0,22696.0,20949.0,21950.0,0.0,0.0,0.0
41.44001221656799,-0.12114704415460736,-0.003087220177292318,0.4592146294344187,-0.0005160485884460755,0.006717762037061116,-0.19573625304869308,-0.015470150942520099,0.022940339551582162,0.10810241511986868,0.0,0.0,0.0,21378.0,19835.0,20784.0,18309.0,0.0,0.0,0.0
41.44578003883362,-0.1211548819973447,-0.0030448903871831724,0.458207532243902,-0.0006125711893039718,0.0069802367100394985,-0.19634690655502643,-0.015299932196297862,0.023079123195989183,0.10811378419327697,0.0,0.0,0.0,21378.0,19835.0,20784.0,18309.0,0.0,0.0,0.0
41.45149517059326,-0.12116327785601522,-0.003003251616237914,0.4571989644042166,-0.0007113418998617454,0.007223346407523925,-0.19694831407427563,-0.015109763356279747,0.023207898404026647,0.10811597502050042,0.0,0.0,0.0,18508.0,22354.0,20634.0,21918.0,0.0,0.0,0.0
41.45725870132446,-0.12117192716366328,-0.002961700159715039,0.45618832763494715,-0.0008115577489036208,0.00744318420970305,-0.19753623584563285,-0.014912333708621689,0.02331740657902335,0.10812117920117655,0.0,0.0,0.0,18508.0,22354.0,20634.0,21918.0,0.0,0.0,0.0
